ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000133056	PIK3C2B	0.684428232243033	0.524685359303106	-0.886690480665128	0.594538460304982	0.360500226509906	-0.0752366363265215	0.779295190508081	-0.643380805813066	-0.894539781634972	-0.579778989440178	0.0233905024205369	0.289970619216744	-0.264250671569066	-0.543331676084883	-0.172545969802316	-0.476054295851732	-0.750776490882545	-0.507528438146016	0.450931471757398	-0.302666386566764	0.669470687277879	-2.41224239384082	0.936466468822678	0.546115365381213	0.367116090610172	0.316358274310765	0.67535430109981	-0.0647458984319672	0.742649464191887	-0.239164325480242	0.451699722260538	-0.262722301185541	-0.742463810003184	-0.668569417244985	0.429020715598871	-1.29593192202477	1.1345313219932	-0.0302660121404462	-0.90774385648403	0.457718742137845	-0.76311244427403	-1.30226552483263	-0.572103074822724	0.239783620567331	1.56705688120316	1.59155051294535	0.883717317897936	0.929254545013202	0.115472189549731	-0.980128802338126	0.717914469191713	0.945061415117435	0.952721018544431	-1.98196480179631
ENSG00000198625	MDM4	0.44753998092235	0.231386062773884	-0.350915463248791	0.0574379443883392	0.20856889285057	0.0241998137461232	0.386062289636269	-1.22367202932138	-1.30218949618356	-1.09050520860928	0.424368956012748	0.307256673959423	-1.18561326324374	-1.11757517815604	-0.995735250386716	-0.873504011310075	-1.12374266694028	-1.27259338022096	-0.266196748306846	-0.911650874544147	0.493268015691433	-0.434896615381927	0.717621273172768	0.895252979208479	0.981331057614449	0.279239944099437	0.0764133530323785	0.175827617527016	-0.23678440627833	0.0864496699929344	0.837888297835104	-0.764121826158355	-1.32810831466102	-0.661044266678772	0.0168669804017231	-0.898365980478945	0.681166554310039	0.0354790822996906	-0.926632750502897	0.993352108612727	1.07449090193509	-0.519449814037736	0.690882267526578	0.549033473439546	0.812979157256911	0.714108079769557	0.558946335316181	1.03884640108053	-0.0618669185491991	0.346998731811065	0.933670603744771	0.89813445235852	0.479986325914308	-0.388551859502236
ENSG00000170382	LRRN2	-0.898638037743669	0.844236406576554	-0.48399057390472	-0.955785513703092	-0.632984526746622	-1.19112917500451	-0.41469791813611	0.737020669885336	1.21420973222494	0.965524440848716	1.47950667049183	1.7605303682032	1.49735490472881	1.39624376042903	0.796178191116713	1.40685010921173	1.35842012293802	0.607110577738832	-0.51411415592656	0.381594941131075	0.094131965676648	-1.8155892555708	-1.39114430279367	0.193917729007927	0.495884585449199	0.954249274836114	1.01922692638479	0.6730080258565	-0.529541026599246	0.621368338494445	1.64447102656028	0.36577430998095	-1.13105478500351	0.887222715810337	1.97568390987428	-1.23759138723579	0.30289892411462	0.136456469346495	-1.20284878181813	0.929110803289137	0.130406212334733	-0.951950813703934	2.02038428481453	-0.137116094221806	-1.33593649981419	-1.29845700824999	0.91498832213731	1.58101424726029	-0.484916021240804	1.0360360028449	0.590159833028431	0.868198512790608	-0.0708490621455836	-0.316755665595852
ENSG00000115504	EHBP1	0.914136670971815	0.592102391742242	-0.32766371762379	-0.139236298488136	0.597798009477165	0.410385817430029	0.471048384927537	-0.291646516351964	-0.00334345353102035	-0.330182922951567	1.17672780460868	0.887462796621684	0.117314493957251	0.514700742473884	-0.32925311825339	0.0614339325590971	-0.373857682449241	-0.653027919524775	-0.379289814999205	-0.0764000021638699	0.490096924138325	1.35709205275757	-0.053820181698872	1.15275364449139	1.1414913324395	1.37953227842311	0.165994604470646	0.931873365758064	0.54866566036893	1.12934562537678	0.915030586258682	-0.933354720563023	-2.03634154846841	-1.01690140895614	-0.892032191564817	-0.366159127053551	-0.268488545280236	0.00593795056096928	-1.47955155347715	1.62999805996094	1.40518598623061	-1.51399078850286	0.0833994015399735	0.0989205910998091	-0.0540077242249431	-0.0563868997154016	-0.210783217957669	-1.30777802701169	-0.371076158748734	1.10077424943775	0.134934405594627	1.31013431533467	0.820652128836137	-3.10048106232604
ENSG00000115507	OTX1	-0.492769630968808	-0.592526176459715	-0.648230915049012	-0.659470412425269	-0.636904059718903	-0.66389504828336	-0.65999794106877	0.925605681247378	1.11250757732897	-0.0837373278245532	-0.606446473865135	-0.605425728525236	1.2587003995143	1.03406909301879	0.584769971405623	0.226492642328324	0.100692808032374	0.510198115712493	-0.662889498823078	0.377422864034935	-0.474219288315043	-0.452413472877822	-0.264917607454614	-0.595853479163644	-0.619089358413786	-0.624134186081299	-0.642704400449297	-0.638211833453415	0.478948784146455	-0.643730239858537	-0.505111142496962	-0.674796441523995	-0.682351349176412	-0.660677387424514	-0.691819884888941	-0.618347566867573	-0.290928808928259	4.09355950237783	-0.675980648988249	-0.458921998853793	-0.584203579432531	-0.447602927077129	-0.626286090594074	0.227647693118601	2.91391040379498	3.18917502986573	-0.642627242641595	-0.38529480345847	-0.355013708925028	0.219850744941802	-0.582141009252797	-0.634792082700002	-0.463971069520057	0.655995781216083
ENSG00000143951	WDPCP	0.463633592765616	0.330729931066068	-0.170938251125794	0.550190649538524	0.355645703371097	0.357108021454485	0.00512041586917639	-0.460836337484301	-0.354896307943284	-0.237127854581843	0.111236347319262	0.0707633619006616	-0.193618833126727	-0.130610699311203	-0.321612282158201	-0.242165306371196	-0.111268316351616	-0.369519454804102	0.123324322336158	-0.373940784050254	0.352601801351069	0.113602264516166	0.144310066820737	0.466822699577156	0.482419731286661	-0.0270511561335791	-0.392687448840776	-0.181227660231983	-0.514910809418	-0.225146712681691	0.565654784684241	-0.0652527243062879	-0.289519427587479	-0.330820079287702	-0.294986265474427	-0.737295801623867	0.187048110131556	-0.133735649151336	-0.218729674969651	0.567162982193156	0.621134837953526	-0.67029722888763	0.38771995399505	-0.0271983186208259	0.123190509714034	0.17054503609004	-0.314870411961629	-0.194509078604245	-0.15788571287338	0.607308305963025	0.3680989149454	0.582512357593486	0.0814134241324737	-0.84949450405969
ENSG00000014641	MDH1	0.129043920201578	0.106462318041495	0.118896269190284	0.130428881305569	0.119936033481181	0.129343802265611	0.118786785616902	-0.0463752635524631	0.0472614060738095	-0.0272888156707611	0.113510774217375	0.129495909747799	0.116013910886563	0.106398296819008	-0.0699724998690452	0.0364940895731681	-0.0257473215421373	-0.0737260028166583	-0.00197003129372145	-0.045338878674555	0.124216887092493	0.130428881305569	0.130428881305569	0.130428881305569	0.130428881305569	0.126310929018569	0.125959986321051	0.103588485644322	0.0878334872910814	0.119274819985342	0.130428881305569	0.121911177700179	-0.0691415948440775	0.100136325533608	0.130428881305569	-0.122845302083	0.0557043897438017	0.11806327492742	0.122154256478427	0.128826655902901	0.126090830270543	-0.98116723137173	0.130428881305569	0.0720513752162299	0.0924932565173347	0.109660964167758	0.118753402938694	0.102286565764334	0.123390809634152	0.0667675835968929	0.124817563075828	0.120676986660035	0.114649620336264	-1.54160574945564
ENSG00000168906	MAT2A	0.0986841613110654	0.0983373036703647	0.0986841613110654	0.0986841613110654	0.0986841613110654	0.0984859619312193	0.0986841613110654	-0.165643807035369	-0.0882779763025132	0.0175930387680241	0.0817290939830338	0.0982497323539422	0.0774444357913527	0.0231137882020381	-0.142605248247016	-0.0302253805452992	-0.114221471062472	-0.103736066476842	0.0195646661919343	-0.0775031600218846	0.098230940842442	0.0986841613110654	0.0986841613110654	0.0986841613110654	0.0986841613110654	0.0956396482276879	0.0986841613110654	0.0960535341283307	0.094292001863775	0.0981231366117281	0.0986841613110654	0.0318618562705507	-0.207504220343197	0.0387360081407769	0.0986841613110654	-0.282422997311072	0.0986841613110654	0.0986841613110654	0.0894350406588302	0.0986841613110654	0.0986841613110654	0.0927454518460005	0.0986841613110654	0.0986841613110654	0.094788687403086	0.0898054024990693	0.0986841613110654	0.0977535212623136	0.0986841613110654	0.0986841613110654	0.0986841613110654	0.0986841613110654	0.098400603571602	-1.38086465584249
ENSG00000115486	GGCX	0.302242032770313	0.444592730913147	0.0813084337581901	0.381487115009125	0.427331234844122	0.0630879509175775	0.462111208721474	-1.0441389042153	-0.896897657562999	-0.796419905971415	0.597225960649478	0.64046934409235	-0.648296077853361	-0.610914642431817	-0.944599259225087	-0.96500541107192	-0.806054738989051	-1.02910742097893	-0.479243633365543	-0.980900709662297	0.376857326466598	1.33274769002505	-0.4220922885463	0.758834625692463	0.868730899794574	0.0999099433689754	-0.13867959539966	0.0705020841555611	-0.0362882058553488	-0.024372018635436	0.698871790595405	-0.415826391221134	-1.14726424363729	-0.327274790473096	-0.104574987054646	1.32052034871625	0.932429323417733	0.252267020272562	-0.391950868138809	0.684540459676842	0.758524427926063	-0.266214122703587	0.415889210206871	0.385577389319372	-0.0360005059845319	-0.0887187208030884	-0.0435817602303713	-0.0268905116746664	-0.0408891765187841	-0.219599161960309	0.780014259374094	0.823563009077064	0.493697989765648	-1.43068156881608
ENSG00000118640	VAMP8	0.760973366442499	0.969512090209364	0.290430827535499	0.25018986452496	0.505602612636667	-0.562855435663377	0.729964007725769	-1.45633605185828	-1.90931403993935	-1.57747352181187	-2.44536209936087	-2.45492731134564	-2.07008785680429	-1.98008824003411	-1.45650622178389	-1.19048074970376	-1.81304888347677	-1.73067616140363	-0.00158386599134128	-0.827654820388754	0.885535662542947	-3.16610141888185	1.08747013049033	-0.120437571933881	0.249799582984459	-0.112538069829292	0.776849696049937	-0.236886420329704	1.08635111564304	-0.157626967513308	0.559274101250053	-0.758352153660891	-1.83626823760299	1.08747013049033	1.08747013049033	1.05118559592635	1.08404491427591	1.08313091766703	-1.25334289724465	0.349949770491192	-0.83848685471697	1.06564904973948	0.765464752919505	1.02110568149604	1.08747013049033	1.08626672008733	0.978801125625387	1.08747013049033	0.831019323904255	0.490659319051372	1.08747013049033	-0.290462296035019	0.85675479577521	0.96022889309709
ENSG00000168899	VAMP5	0.213365587104743	0.213365587104743	0.211535988103841	0.213365587104743	0.213365587104743	0.204667368953766	0.213365587104743	-0.182431453150694	-0.347027300947161	-0.0844642905696845	-1.39028951556849	-1.14783768487087	-0.521823547170909	-0.517072458933695	-0.324774704740146	-0.142252261020954	-0.151662330008308	-0.101483586386712	0.0688515443713773	0.112114721432537	0.212568799229582	0.213365587104743	0.158191532770263	0.213365587104743	0.213365587104743	0.188945481641807	-0.0997984706400286	0.213365587104743	0.107685633720304	0.213365587104743	0.213365587104743	0.204405555037982	-0.226070643214523	0.149387536666882	0.213365587104743	-0.23833682299259	0.213365587104743	-0.015298760086103	0.202333637461522	0.213365587104743	0.212011065307497	-1.31933178597207	-0.150925181453074	0.210494737599628	0.0847729102531911	0.13476388221704	0.17135251516954	0.213365587104743	-0.156537596725224	-0.959857857341164	0.211089203969539	0.213365587104743	0.204510838471168	-0.0908030555342315
ENSG00000168894	RNF181	0.094274862573895	0.0796852647292899	0.0769719660840767	0.0954643963418054	0.0937623934297152	0.0954643963418054	0.0954643963418054	-0.238363213409726	-0.200969167217322	-0.26778463255948	-0.124859225754096	-0.144714490382206	-0.158168297720406	-0.0654975959674718	-0.36073745493336	-0.178465933093982	-0.206377381156522	-0.327344277134411	-0.00319989421912011	-0.0966908262202318	0.0939154364869463	0.0954520216352603	0.0954643963418054	0.0954643963418054	0.0954643963418054	0.0866472240333113	0.0340600046711339	0.073913064481175	0.0806859803313108	0.0801173775404922	0.0954643963418054	-0.0619463737931169	-0.628008815381093	0.0427753166451446	0.0954643963418054	-0.170102465924639	0.0954643963418054	0.0888045479562348	-0.0608268514148075	0.0954643963418054	0.0954643963418054	-0.141190475354115	0.0129797739825594	0.0949160492130425	0.087036218263192	0.0933090857260658	0.0846697578470924	0.093164386071795	0.0698960773652632	0.0954643963418054	0.0942484767500206	0.0954643963418054	0.0954643963418054	-0.111110118905556
ENSG00000091409	ITGA6	1.2687387641079	1.10120159905576	-1.97553029514677	-0.803164740308329	0.3265178566611	-0.321107507413052	0.623060641770548	-0.608704886031323	-0.685740289280761	-0.545022096436928	-1.82135710317228	-1.70554245337483	-0.776130162402993	-0.657766645976654	-0.690513604361167	-0.645229094576431	-0.957244024549308	-0.762561716437962	-0.355143172970452	-0.594486682590879	1.29657624243249	-2.17487850950682	-3.71690529166712	1.14898406955862	1.23474925428982	-0.0345626515585968	0.896630742793033	0.256365465989904	0.842671651982332	0.290870042002081	1.09776670200031	-0.719523714387087	-0.294233471240163	0.458853844196039	0.208893132494758	-1.84906298191923	0.91310660631715	1.35238463418752	-0.740264606336991	1.37185797125414	-0.811248537294255	0.428717577132133	-0.593209747665753	0.847059056467048	1.19370237794881	1.22028809771543	1.01729924931265	0.846877823469384	0.785597382564067	0.63950882422807	0.749744634309907	1.26646659253651	1.23500997806056	-2.24313435374661
ENSG00000152256	PDK1	0.3325048455585	0.166444471774348	0.238059278950003	0.278885341442642	0.098722660328921	0.936486536350999	0.0278566617903463	-1.25139111224353	-1.12596192957026	-1.1990097097607	-0.301768688443901	-0.406609928385931	-1.03319285321231	-0.912304161565642	-1.25498308405001	-1.01295069155049	-1.14491167816377	-1.32006310373344	-0.885546824034618	-1.18222848613882	0.203704066319537	0.569323035662434	2.08149662868353	0.361147250771081	0.101948928756641	-0.379632531189325	-0.0108825578568697	-0.130720743400561	0.086979301226733	-0.184720578660334	-0.0101048719447437	0.285753756212469	-0.280402167999714	-0.778387508060745	-0.536287863845533	-0.461894610402281	-0.000764636863987317	0.646253353350621	-0.6072965574679	-0.289430782517734	1.07228577152134	-0.969875063423509	-0.348764970983233	-0.224892068387678	1.56927079065621	1.56098780393477	0.0317251571629043	0.620087504392034	-0.318011187831729	0.171663989792452	-0.274431244985478	0.0271197516752279	0.557953135509636	-0.102146766879644
ENSG00000083937	CHMP2B	0.412823760933615	0.182521103771514	-0.233592421332561	0.677086784026401	0.579059116304232	0.719090153531393	0.498711299119617	-0.837127663317314	-0.738672475485229	-0.736317029064437	-0.556717085093492	-0.75338598192717	-0.83112729416598	-0.447497993578695	-0.803677200462769	-0.37395400723118	-0.768642883951645	-0.937083140915585	0.498081101008263	-0.219332917808431	0.326263202612925	0.499237139206878	0.285799444708703	0.683097819392403	0.574615053544901	0.44085674510535	0.363410796051082	0.284406291282081	0.373356201942672	0.312615121129688	0.562903854158302	-0.592726422695675	-1.3873162809691	-0.559006697252855	-0.240152147514293	-0.962973163085914	0.330903057958242	0.0368245602111127	-0.38101680293035	0.473983164247673	0.58714679311999	-0.910849442857903	0.578912737717011	0.437521894010213	0.257709633827207	0.272691595939681	0.258171080459759	-0.290588780344022	-0.218822454298315	-0.466954413286334	0.653956590090997	0.61593832172203	0.617209997962328	-0.935050093403691
ENSG00000064835	POU1F1	-0.132867071628675	-0.128620088131927	-0.0939224784230921	-0.0588454964506732	-0.0650176858788798	-0.0428299957417567	-0.0367547234186537	-0.0954679434651793	-0.0691562757724212	-0.0399882795580257	0.151249816494247	0.107258512376516	-0.0706368096222662	-0.023225588125905	-0.0661318054321319	-0.0682797572551021	-0.0449173706041458	-0.0594462135851603	-0.0994913061800662	-0.021499899844653	-0.0874424979558207	-0.164308303172172	-0.168451450940055	-0.0405556265829846	-0.102560895885266	-0.0405961641070101	-0.0798802770734278	-0.0511977347418078	-0.127282858745309	-0.0442125168390518	-0.0681959871350021	-0.154140461482002	-0.147777656896946	-0.119252060162422	-0.121920046326038	-0.125377213124569	-0.0613389240195231	-0.136388826781005	-0.0681743591104174	-0.0977725557541295	-0.08481536699439	-0.151506446435739	5.22281789380575	0.0272617272067362	-0.141897241848077	-0.137874965358754	-0.0907400814793524	-0.0803054299418571	-0.0932641156523475	-0.0860379352363793	-0.0361105538539889	-0.0660765905456654	-0.06898137200605	-0.151871312438712
