ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000175003	SLC22A1	-0.050163067602894	-0.214222960584073	-0.22200382058408	1.06244411496134	0.0173181645641592	-0.521832748060564	0.04513385608998	0.112314256993134	-0.220071897270752	-0.268119583909945	0.152944433255159	-0.599537063989355	0.00383134225499218	4.89611810201506	0.219650308961228	-0.0719395537712328	0.0106403581602355	0.141275584011726	-0.385674703447774	0.0178748988989033	0.173479912035687	-0.0524942629434272	-0.077118337449322	-0.143860872349004	0.84961811399041	-0.252439653166944	0.071192987587925	0.639650591732946	0.105494830504898	0.0833416821758785
ENSG00000153814	JAZF1	0.460083481259767	1.49101757073749	0.808559576280757	-0.392560164188369	1.2189350453504	-0.0806513276483411	0.227219378085268	1.57205793326693	0.699941696467609	0.125150631046087	1.00868267731616	-0.921202403111485	-1.57352909822791	-1.59171931425042	0.205878179887641	-1.60685257895515	0.22466651663128	0.5092707260612	-1.87399786570753	0.561915994417295	0.74453086131237	-1.19530230445497	-0.304910959198217	-0.483723628546472	0.131846227970562	-0.816497111416956	0.644776986261161	0.128064200572332	1.62027611514297	1.17206228591465
ENSG00000164715	LMTK2	-0.395640199658151	0.157749717401963	0.127204980879155	-0.744323551680931	-0.0615042364807326	0.073734769415542	-0.301647955975873	0.0961816032031192	0.0181337624344639	0.0416340114001058	0.00333256452802338	-0.451205727562731	-0.883992342599972	-0.846433897527642	0.578897322723132	-0.0493974057074814	-0.0727640162005986	0.113210022067865	-0.252625388312872	0.59863419119171	0.0149282395563207	0.262435797312726	0.488248112933318	0.0971112600962532	-0.0693759606307379	-0.0568685635049534	0.404245773852181	0.363812329193766	0.12870988337433	0.406953170158404
ENSG00000180535	BHLHA15	-0.603066368346477	-0.530559502976063	-0.365596302782464	0.140216168140478	-0.56888072537823	-0.229046676178918	-0.264762108718424	-0.448666366710815	-0.0458202272285993	-0.30719616550156	-0.283920727685845	-0.69106391643189	-0.318113840995046	0.902502617047737	0.233044897127947	-0.561638502547811	-0.586927785268152	-0.5871410612655	4.85429939341978	1.00579836093208	2.08472850751478	2.80704640574677	-0.188155826972163	0.793435383488924	1.89941922524696	2.98757846609557	-0.420151282789376	0.0607609679958961	-0.617662349715988	-0.378938227882758
ENSG00000205356	TECPR1	0.10193713135979	-0.422661884279379	-0.00203061537583247	-0.091484137578683	-0.197917025617971	0.0351790379740975	0.117694415491718	0.118042383777653	-0.127315012438122	-0.0387332381086798	0.273718004482719	-1.08351323737573	-0.659919164878588	-1.00211551292758	0.988660098791235	-0.936141097818054	0.599487952599373	-0.099589653303977	1.55403640487063	1.21339854043981	0.669092893686078	0.414493756035832	-0.382900171394936	0.366945008428097	1.23222607575342	0.589754268638158	-0.133065088762986	0.642981697121739	0.2924475071946	0.0133751286732253
ENSG00000183117	CSMD1	-0.234592249229796	-0.293517730850841	-0.324482918830337	-0.392800755705336	-0.35357293234944	1.26644385577251	-0.233793643996641	0.0139030581630365	-0.341430699735106	-0.308806512357336	-0.0631125408687078	-0.371575759567239	-0.168178937505965	-0.402873190384769	-0.117971325808341	-0.239354623005983	-0.304220995416099	-0.193637538612507	-0.387432136138515	-0.095304295182181	-0.233117520377094	-0.28818689022362	-0.287700774824614	-0.314460115260636	-0.0453124628627325	-0.354578650920454	2.01723630133963	-0.210128825211507	0.0474271956530266	-0.238022132602377
ENSG00000167034	NKX3-1	-0.0589623668931468	1.08420564851915	0.3303439220738	-0.868336954130973	-0.298431792159067	-0.586584708782935	0.339365136623376	0.369800239300113	0.0321917041974823	0.289310068898107	0.835972483288687	-0.0743504204335635	-0.59478387842754	-0.0746389878728956	0.365095746431704	0.362936087114647	-0.486509025782171	0.716776606250005	-0.731359502921705	0.0151476436832242	3.98689275100224	3.3693349603792	-0.388080421952645	-0.110999763903001	-0.377717773697386	-0.118972995771969	3.71935222449216	-0.390566739833573	0.691342127806481	0.72378928826981
ENSG00000206579	XKR4	-0.348803291621636	-0.465728991744188	0.02040883569645	-0.556068731187954	-0.317969829919908	0.472693202651771	-0.353671899380572	0.155173290602306	0.729883329362126	0.464833576754192	-0.325708644056233	-0.135836600328134	-0.323419123733428	-0.531690912986493	-0.493389730707673	-0.55693196695391	2.15995740943071	-0.410194773149206	-0.350055418546794	0.682931299978422	0.0531500222677201	-0.223161130884912	-0.353005469220135	0.0427095485362437	-0.529192456204736	-0.111542161203341	-0.391629376492333	-0.312881727909606	-0.37750488630972	0.200245662920395
ENSG00000254087	LYN	0.728398665387992	0.03202609514577	0.505504749406102	2.76663288892815	0.119804152350331	-0.756347406863027	0.646297691253377	0.0627688537698007	-0.133950535022768	-0.217165010420501	0.54840209337992	-1.16717531342588	-0.561073518825775	-0.316759648834477	2.25601842590332	-2.02082337844667	-0.159658675493093	-0.648074488259287	-0.475599417213142	-0.00796217432177762	0.159923136190425	1.05616317530014	-0.638915420800313	1.31438697259254	2.81371531327571	0.0443132797506607	-1.05457233353442	1.12013095829449	-0.368983567071741	0.0893059244914076
ENSG00000008988	RPS20	0.00138817244267031	0.00138817244267031	0.00138817244267031	-0.0158042122885984	0.00138817244267031	0.000964609715651575	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	-0.00678654911174964	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031	0.00138817244267031
