ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000108511	HOXB6	1.90840795701154	3.25243193393225	2.66454284674964	1.51654757412505	0.875432794243541	0.671690126142057	2.14841333420065	0.0482546394418675	0.0267686256320457	0.0302671780640366	0.0300327043063965	0.0295834705217446	0.0271660088451215	0.0297034918892956	0.0264000818980165	0.0400312088947113	0.0261470828417386	0.0374278575449407	2.83468978859207	0.0333932062023091	2.29984811204113	2.25744138653325	0.475428378443254	1.6898637632767	3.15538533350206	3.37068220121734	3.84269562851649	2.0433318560098	0.357384444762757	1.21822265061839	3.28664914330512	0.385837347202923	0.251616288913202	4.40605556643381	5.30610516327117	0.366590921770935	2.90220692099838	0.211646181923207	0.488632564319438	1.32522614740405	0.405067577109578	0.548674636147947	0.198764617323211	1.42184894026595	1.09651790873745	0.823956699772078	3.7764406407461	1.88783745224024	2.46944627468773	1.46681739997466	0.855662970781816	2.3318180982666	1.81803484237094	0.0545093756376891
ENSG00000260027	HOXB7	3.7742441074321	4.36317595440693	3.83854686261718	2.40779964683287	0.992600755718363	1.87703262805808	3.42778570890466	0.0994559571774639	0.0858437933895548	0.0989970584080546	0.0639796873904387	0.0547323466482775	0.0499762489134384	0.0587880064533504	0.11036204947349	0.114433330018254	0.0895283611249629	0.0912839234964637	3.99731431199474	0.162028630578464	4.24668265711721	3.41021095638816	2.49958463415423	3.22766393701369	3.81753106976989	3.23903256715685	4.26916067478649	1.54063081244316	0.591906416459348	0.911417755739846	3.74111163441304	0.330124355252492	0.246767418132779	4.4861558134059	5.25535412057502	0.311849313742896	2.34312898724654	0.414099643713007	1.18124069997615	3.37614784491585	0.863611483607288	0.647509801382424	0.300746611330168	2.28536352271103	2.53553461102054	2.49126140399641	4.72995157588406	2.48185762954285	2.47065394291882	2.40342755921096	0.949104350809128	3.39071749081215	3.45508198864733	0.254817734374381
ENSG00000120068	HOXB8	0.940146894823999	3.0244599356592	2.92255932589025	0.611344388788302	0.104411114699374	0.330303301868439	1.60521127345888	0.0248084810562115	0.0119268746887911	0.0173619056187808	0.0195452299306557	0.0201771692968986	0.0141551604846428	0.0141674864499432	0.0323171332395408	0.0208799718790579	0.012950331097563	0.0300524038446191	4.22751669641517	0.0142225552666642	1.93725754471989	0.129432133012055	0.067589740172084	1.25044785663936	2.71050538636873	1.18036273829564	2.34555960889533	0.516003807657409	0.0488975308263147	0.109719784307631	1.78879573379933	0.0325333562043945	0.0283040833746318	4.29351903785281	5.06231720664754	0.0160196932075368	0.635457638761489	0.0440702466148867	0.130118188583429	0.85114503828376	0.268848448294481	0.0693260135280574	0.23317131744534	0.846748932370137	0.623345076296507	0.447421666936434	3.17420519517455	0.170739874782116	1.92843969108545	1.50140906305442	0.238811294663499	1.55914139846827	1.04876805795044	0.0332002077866552
ENSG00000159182	PRAC1	0.067114936869386	0.0315121461375654	0.0121361942967187	0.0372442366247598	0.0109317777724017	0.0251901436230947	2.51215692792113	0.0154890334009906	0.00267309678960255	0.00352054588495336	0.0118443355450104	0.014387295639012	0.00916673965285138	0.0042202269777328	0.00355318769988419	0.00889781487478811	0.00372593837011813	0.0106072537132624	0.00901660694489978	0.0054900918170434	0.0713823578874461	0.327625381386637	0.0646286068616052	0.988084388661844	0.182835123900719	1.8918108736378	1.38819389290279	0.0252655956964188	0.153760846697822	0.0241149143902543	0.144716864395653	0.0133165605472595	0.00754660037738356	0.0149330132352465	0	0.0123956297914731	0.016933200735667	0.0213069610760747	0.0102251213867257	0.0248045397600184	0.0279485145452571	0.0100769193776672	0.0177694072304948	5.25983993769519	0.0227251577001306	0.0542168329163084	0.0764924010223364	0.0170508224165582	0.0158504570403967	0.187807315462918	0.0286935555147963	0.0379351215188345	3.17827031295679	0.00916112249474872
ENSG00000159184	HOXB13	0.659454466470776	0.046408775979066	0.0148812479715122	0.0393234726482049	0.0189625001947463	0.036005172229938	1.62715470148988	0.0217559768170429	0.0107955165121446	0.00772846649818699	0.0129479713701157	0.0249208752697981	0.0130024700745098	0.0106358027166165	0.00826110976851238	0.0094635506595401	0.0111174862611834	0.00923219762369899	0.00913617293065644	0.00603445560191518	0.0767788550684726	1.7180808390685	0.0206544992839938	0.948135193090907	0.106852856411591	1.34737145868813	1.39310450910494	0.0248111408649478	0.110510471939185	0.0264495627495977	0.135658854416994	0.013270695985509	0.00959528202705062	0.0562860828410031	0.0152121347689875	0.0127770991987374	0.0195916110239844	0.0167687801579365	0.0206984304680412	0.0257834083650907	0.0337526401636307	0.0159707216856267	0.0226355089039064	5.23583134368804	0.0397200874266707	0.46426449626594	0.0415032887572601	0.0169820083905718	0.0172121248481266	0.25138951699215	0.0335072855475492	0.034100886813816	2.76129240535604	0.0104341375998871
ENSG00000170703	TTLL6	0.470166926965197	0.342158356510971	0.232798888292803	0.184415733781189	0.387811287274346	0.184606122574093	0.383070022173946	0.459701771918654	0.575556484319976	0.554164500078851	0.28921159537241	0.388856762986176	0.914047979639267	0.814375327682651	0.588675053104553	0.87672237959582	0.646559220628248	0.53641923736485	0.436140438866945	0.405360287749084	0.508358867358591	0.634922973281184	0.0954675043928049	0.925250195908624	1.15176493472869	0.592961032050752	2.04537940342045	0.349447637271194	0.132464608086955	0.298179866803085	2.40590789458532	0.155781219964392	0.128509402268929	1.88968745955796	1.52172523677472	0.0613667758665517	1.41471873103344	0.116392916608315	0.102744909476059	1.21492508553859	0.382834077143114	0.734837932457351	1.54246368704253	0.551924399819822	0.140656028476195	0.169617774194685	1.11942487723284	0.0346435980396636	0.569758201472331	5.27128989180741	0.619144155813832	0.937009192783732	0.739984555268764	0.0124467989324708
ENSG00000136436	CALCOCO2	5.6724253419715	5.6521643507433	5.24606350578807	5.67091796894349	5.66998955482951	5.67190744282532	5.60950185796545	3.96291921417648	3.9480714941246	4.08540313436276	4.19067699553505	4.27497944201745	4.13871279445659	4.14606573981696	3.91732167842251	4.21026281519972	3.82149418587092	3.92458123674412	4.99035362224108	4.49050590797233	5.66493578087862	5.62994885236655	5.52338781494503	5.6724253419715	5.6724253419715	5.62568554614766	5.60511886589999	5.6073105957779	5.49400361929172	5.61347906564549	5.62999717629156	5.38782118483046	4.98970640446931	4.68279502650069	4.8482535888798	4.45937931216451	5.66485781142205	5.19545525329551	5.45584319937126	5.67237218568319	5.6654834729489	4.02954059786306	5.47140943305263	5.52955143275482	5.58048636945956	5.62936245266693	5.54842472403702	5.5615395748498	5.24776831465448	5.65692591296515	5.65766447462158	5.66736259837752	5.65625919389854	4.65066025140319
ENSG00000159199	ATP5G1	5.61770202763735	5.59831233872346	5.65528326340516	5.6715158863308	5.66571619036224	5.65107739126117	5.66529179049867	5.50128489508839	5.55659218894602	5.52007472366756	5.63360046896274	5.65566998466248	5.63085840410679	5.63355419738324	5.44925746480615	5.54336637287272	5.52703056820444	5.48129606292835	5.55313644350562	5.52038704440954	5.6226436298425	5.67200078301409	5.6724253419715	5.6724253419715	5.64223411302039	5.66967677280195	5.67081278998469	5.66250747430408	5.67032303707044	5.66868484875002	5.6724253419715	5.66280733397122	5.53993255916999	5.66597542746292	5.6724253419715	5.52611408762893	5.57742599324636	5.61822444893308	5.6724253419715	5.67199919574979	5.66217965931323	4.9592821255158	5.67004780888458	5.65681998403951	5.66693698730617	5.66696807593836	5.66773158805322	5.65702648115398	5.66682996852521	5.50839252178339	5.67115468537815	5.66914255926519	5.65558025646517	4.27143981538573
ENSG00000159202	UBE2Z	5.62521050964153	5.51018447187924	5.57957382335066	5.67156861444598	5.64250677862906	5.6692914177669	5.66877377042401	4.51522244944548	4.85220273225447	4.44128373811341	5.3913338127423	5.40312275297543	5.13633539289687	5.22688007086965	4.7086248640991	4.88802637629401	4.63685868266503	4.26461167793027	5.17814722417618	4.63343214924072	5.57211816016562	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.62383179098556	5.50266108616581	5.5798267097624	5.62304501573132	5.58933816248771	5.6724253419715	4.76408951165785	4.13164152835673	4.97519437402113	5.51886060334301	4.22031943475969	5.65808537999639	5.56087609815204	4.41102799373823	5.67064283982435	5.66982286277563	4.39335823564605	5.61592059270826	5.65803544310337	5.66246002949093	5.66947539674914	5.5523115496589	5.65511778715535	5.33687016526928	5.62067940572832	5.66974180480183	5.6724253419715	5.66888901629647	4.36230431489119
ENSG00000159210	SNF8	4.93378321662166	4.74498251804756	4.72189973534962	5.17729351645081	5.07720411130774	5.19128169433472	4.96861023626739	3.96608888871557	4.10773767014883	4.06382275031168	4.66628930248196	4.57212690263269	4.26690856058343	4.37144781801679	3.83679230303638	4.04512341279755	4.10596041385805	3.94566147718455	4.26005014919298	4.09674241074651	4.81883437057011	5.44774184425461	5.20282101571969	4.96646128144384	5.00060181216705	4.96207209527451	4.64842208904676	4.95846601059042	4.53231742914286	4.99470299102191	4.9276584331566	4.15729991791028	3.80794621036088	4.30421578201011	4.72960782430518	3.71867281622803	4.82137981373873	4.45856960745272	4.20107534533196	5.04160881862993	4.7442920628668	3.48179835397101	4.66003635366774	4.74767324764873	4.56335930757279	4.65765429217014	4.54748951686081	4.72535627286565	4.53686193404187	4.97321323413492	5.01302920605755	4.95055077012392	4.72190959136714	3.75651309131473
